trade_id,strategy_name,session_date,contract_symbol,direction,entry_timestamp,exit_timestamp,entry_trigger_price,entry_price,exit_price,initial_stop_price,stop_price,target_price,exit_reason,risk_points,gross_pnl,gross_pnl_before_slippage,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,net_liq_after,contracts,entry_event_index,exit_event_index,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,aoi_side,aoi_lineage_id,aoi_box_low,aoi_box_high,aoi_width_points,aoi_additional_category_count,aoi_categories,aoi_confluences,trigger_kind,trigger_value,aoi_eligible_timestamp,aoi_eligible_event_index,aoi_tap_timestamp,aoi_tap_event_index,bubble_qualified_timestamp,bubble_qualified_event_index,order_armed_timestamp,order_armed_event_index,entry_profile_poc,entry_profile_vah,entry_profile_val,midpoint_activated,midpoint_activated_at,source_quality_label,fill_model,managed_bracket_inverted_at_activation,managed_target_already_reached_at_activation
220,yush_range_exact_databento,2026-04-15,ESM6,short,2026-04-15 13:59:32.834807281+00:00,2026-04-15 14:02:10.944028143+00:00,7017.5,7017.5,7016.25,7021.25,7016.25,7010.5,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,47775.0,1,49439,53214,5.0,1.5,fixed_contracts,VAH,14,7018.0,7020.75,2.75,2,"market,delta_profile","ONH,DELTA_1T",delta_4tick_3m,306,2026-04-15 09:48:27.725194295-04:00,37358,2026-04-15 09:59:24.519737881-04:00,49318,2026-04-15 09:59:29.111230579-04:00,49382,2026-04-15 09:59:29.111230579-04:00,49382,7015.5,7020.75,7010.5,True,2026-04-15 10:00:38.332559639-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
221,yush_range_exact_databento,2026-04-16,ESM6,long,2026-04-16 13:32:43.772901335+00:00,2026-04-16 13:33:01.717756789+00:00,7069.75,7069.75,7071.0,7067.5,7071.0,7071.0,managed_stop,2.25,62.5,62.5,57.5,0.5555555555555556,5.0,0.0,5.0,0.0,47832.5,1,6945,7365,1.25,0.75,fixed_contracts,VAL,1,7068.0,7069.25,1.25,1,market,ORL,delta_4tick_3m,-602,2026-04-16 09:30:32.019502859-04:00,2657,2026-04-16 09:32:32.268881267-04:00,6694,2026-04-16 09:32:40.473184359-04:00,6878,2026-04-16 09:32:40.473184359-04:00,6878,7069.5,7071.25,7068.0,True,2026-04-16 09:33:01.717756789-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
222,yush_range_exact_databento,2026-04-17,ESM6,short,2026-04-17 13:33:15.016870757+00:00,2026-04-17 13:33:16.507823593+00:00,7125.25,7125.25,7124.0,7128.75,7124.0,7121.75,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,47890.0,1,13398,13457,1.25,0.0,fixed_contracts,VAH,4,7125.75,7128.25,2.5,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,395,2026-04-17 09:30:32.006127481-04:00,4843,2026-04-17 09:33:14.208951567-04:00,13378,2026-04-17 09:33:14.936603617-04:00,13397,2026-04-17 09:33:14.936603617-04:00,13397,7125.0,7128.25,7121.75,True,2026-04-17 09:33:16.507823593-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
223,yush_range_exact_databento,2026-04-20,ESM6,long,2026-04-20 13:30:01.228775507+00:00,2026-04-20 13:30:02.272520467+00:00,7150.5,7150.5,7151.75,7147.75,7151.75,7151.25,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,47947.5,1,736,968,1.25,0.25,fixed_contracts,VAL,1,7148.25,7150.0,1.75,2,"market,big_trade","ONH,BIG_TRADE",delta_4tick_3m,400,2026-04-20 09:30:00.001577127-04:00,5,2026-04-20 09:30:01.167552423-04:00,709,2026-04-20 09:30:01.173400851-04:00,710,2026-04-20 09:30:01.173400851-04:00,710,7150.0,7151.0,7149.0,True,2026-04-20 09:30:02.272520467-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
224,yush_range_exact_databento,2026-04-20,ESM6,short,2026-04-20 13:32:23.282748171+00:00,2026-04-20 13:32:23.282748171+00:00,7149.5,7149.5,7148.25,7153.0,7148.25,7148.25,target,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,48005.0,1,8167,8173,1.5,0.0,fixed_contracts,VAH,2,7150.0,7152.5,2.5,2,"delta_profile,big_trade","DELTA_1T,BIG_TRADE",delta_4tick_3m,392,2026-04-20 09:30:00.001577127-04:00,5,2026-04-20 09:32:22.423165467-04:00,8125,2026-04-20 09:32:22.464009011-04:00,8126,2026-04-20 09:32:22.464009011-04:00,8126,7150.0,7152.5,7148.25,True,2026-04-20 09:32:23.282748171-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
225,yush_range_exact_databento,2026-04-20,ESM6,short,2026-04-20 14:11:05.242280347+00:00,2026-04-20 14:11:35.543912725+00:00,7152.75,7152.75,7151.5,7154.75,7151.5,7146.25,managed_stop,2.0,62.5,62.5,57.5,0.625,5.0,0.0,5.0,0.0,48062.5,1,58449,59060,2.5,0.5,fixed_contracts,VAH,4,7153.25,7154.25,1.0,1,market,ORH,delta_4tick_3m,-305,2026-04-20 09:54:16.002027565-04:00,40372,2026-04-20 10:09:25.521077769-04:00,56857,2026-04-20 10:11:04.326099279-04:00,58399,2026-04-20 10:11:04.326099279-04:00,58399,7150.0,7154.25,7146.25,True,2026-04-20 10:11:26.505306823-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
226,yush_range_exact_databento,2026-04-21,ESM6,long,2026-04-21 13:30:10.148743699+00:00,2026-04-21 13:30:27.189527055+00:00,7162.25,7162.25,7163.5,7159.0,7163.5,7163.0,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,48120.0,1,2115,2788,1.25,2.0,fixed_contracts,VAL,1,7159.5,7161.75,2.25,1,market,PDH,delta_4tick_3m,-306,2026-04-21 09:30:00.002270199-04:00,4,2026-04-21 09:30:10.124979939-04:00,2042,2026-04-21 09:30:10.125356991-04:00,2044,2026-04-21 09:30:10.125356991-04:00,2044,7162.0,7163.0,7161.75,True,2026-04-21 09:30:27.182442393-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
227,yush_range_exact_databento,2026-04-21,ESM6,short,2026-04-21 13:44:12.900101239+00:00,2026-04-21 13:44:24.267681679+00:00,7154.5,7154.5,7153.25,7157.5,7153.25,7150.0,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,48177.5,1,27586,27833,1.5,0.25,fixed_contracts,VAH,9,7155.0,7157.0,2.0,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",delta_4tick_3m,344,2026-04-21 09:37:33.500189241-04:00,19070,2026-04-21 09:44:08.702340793-04:00,27425,2026-04-21 09:44:08.874725115-04:00,27460,2026-04-21 09:44:08.874725115-04:00,27460,7153.75,7156.0,7150.0,True,2026-04-21 09:44:23.803778747-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
228,yush_range_exact_databento,2026-04-22,ESM6,long,2026-04-22 13:31:00.288066425+00:00,2026-04-22 13:31:05.663050313+00:00,7146.5,7146.5,7147.75,7144.0,7147.75,7149.5,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,48235.0,1,4519,4848,1.25,1.0,fixed_contracts,VAL,4,7144.5,7146.0,1.5,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-398,2026-04-22 09:30:32.149666969-04:00,3190,2026-04-22 09:31:00.147451629-04:00,4477,2026-04-22 09:31:00.148175651-04:00,4480,2026-04-22 09:31:00.148175651-04:00,4480,7148.75,7149.5,7145.5,True,2026-04-22 09:31:05.663050313-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
229,yush_range_exact_databento,2026-04-22,ESM6,short,2026-04-22 13:32:01.162826049+00:00,2026-04-22 13:32:51.363644217+00:00,7146.25,7146.25,7145.0,7149.75,7145.0,7146.0,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,48292.5,1,6949,8440,1.25,2.25,fixed_contracts,VAH,8,7146.75,7149.25,2.5,1,delta_profile,DELTA_4T,delta_4tick_3m,-416,2026-04-22 09:31:29.403280881-04:00,5908,2026-04-22 09:32:00.764683589-04:00,6932,2026-04-22 09:32:00.771469301-04:00,6933,2026-04-22 09:32:00.771469301-04:00,6933,7148.75,7149.25,7146.0,True,2026-04-22 09:32:51.363644217-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
230,yush_range_exact_databento,2026-04-23,ESM6,short,2026-04-23 13:31:50.049771353+00:00,2026-04-23 13:31:52.514629267+00:00,7154.0,7154.0,7155.25,7155.25,7155.25,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,48225.0,1,6252,6343,0.0,1.25,fixed_contracts,VAH,2,7154.5,7154.75,0.25,1,market,ORH,delta_4tick_3m,615,2026-04-23 09:30:32.015854719-04:00,3345,2026-04-23 09:31:50.000318353-04:00,6250,2026-04-23 09:31:50.028741957-04:00,6251,2026-04-23 09:31:50.028741957-04:00,6251,7153.5,7154.5,7150.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
231,yush_range_exact_databento,2026-04-24,ESM6,short,2026-04-24 13:39:56.403433485+00:00,2026-04-24 13:41:45.782391369+00:00,7158.25,7158.25,7157.0,7161.5,7157.0,7153.5,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,48282.5,1,22640,25506,2.5,1.75,fixed_contracts,VAH,3,7158.75,7161.0,2.25,1,market,ORL,delta_4tick_3m,410,2026-04-24 09:31:30.809720455-04:00,6283,2026-04-24 09:39:56.171560241-04:00,22608,2026-04-24 09:39:56.401302589-04:00,22625,2026-04-24 09:39:56.401302589-04:00,22625,7156.5,7158.75,7153.0,True,2026-04-24 09:41:42.685337109-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
232,yush_range_exact_databento,2026-04-24,ESM6,long,2026-04-24 14:32:28.539728203+00:00,2026-04-24 14:36:38.556878777+00:00,7153.0,7153.0,7159.25,7151.25,7154.25,7159.25,target,1.75,312.5,312.5,307.5,3.5714285714285716,5.0,0.0,5.0,0.0,48590.0,1,93443,97498,6.25,1.0,fixed_contracts,VAL,27,7151.75,7152.5,0.75,1,big_trade,BIG_TRADE,delta_4tick_3m,-301,2026-04-24 10:02:31.862154395-04:00,55295,2026-04-24 10:31:14.193970263-04:00,91570,2026-04-24 10:32:25.069002143-04:00,93361,2026-04-24 10:32:25.069002143-04:00,93361,7154.5,7159.25,7151.75,True,2026-04-24 10:34:02.375412523-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
233,yush_range_exact_databento,2026-04-27,ESM6,short,2026-04-27 13:31:09.664264361+00:00,2026-04-27 13:31:17.768689427+00:00,7187.0,7187.0,7189.25,7189.25,7189.25,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,48472.5,1,4589,4984,0.0,2.25,fixed_contracts,VAH,2,7187.5,7188.75,1.25,1,market,ORH,delta_4tick_3m,361,2026-04-27 09:30:32.074988849-04:00,2909,2026-04-27 09:31:09.588376665-04:00,4584,2026-04-27 09:31:09.661949385-04:00,4585,2026-04-27 09:31:09.661949385-04:00,4585,7186.75,7187.5,7185.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
234,yush_range_exact_databento,2026-04-28,ESM6,short,2026-04-28 14:07:03.996873231+00:00,2026-04-28 14:10:09.025834293+00:00,7174.5,7174.5,7173.25,7178.5,7173.25,7167.5,managed_stop,4.0,62.5,62.5,57.5,0.3125,5.0,0.0,5.0,0.0,48530.0,1,63522,66742,2.0,3.0,fixed_contracts,VAH,5,7175.0,7178.0,3.0,2,"market,big_trade","PDL,BIG_TRADE",delta_4tick_3m,337,2026-04-28 09:46:13.532649887-04:00,35402,2026-04-28 10:07:01.258363375-04:00,63443,2026-04-28 10:07:01.324482973-04:00,63444,2026-04-28 10:07:01.324482973-04:00,63444,7170.25,7178.0,7167.5,True,2026-04-28 10:10:06.039575715-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
235,yush_range_exact_databento,2026-05-04,ESM6,short,2026-05-04 13:33:37.127303205+00:00,2026-05-04 13:33:42.378432359+00:00,7249.5,7249.5,7248.25,7253.0,7248.25,7247.0,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,48587.5,1,11082,11221,1.25,0.75,fixed_contracts,VAH,2,7250.0,7252.5,2.5,2,"market,big_trade","ORH,BIG_TRADE",delta_4tick_3m,603,2026-05-04 09:30:32.028612711-04:00,3579,2026-05-04 09:33:36.109701855-04:00,11032,2026-05-04 09:33:36.110200111-04:00,11034,2026-05-04 09:33:36.110200111-04:00,11034,7248.75,7251.25,7247.0,True,2026-05-04 09:33:42.378432359-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
236,yush_range_exact_databento,2026-05-05,ESM6,long,2026-05-05 13:38:26.719185827+00:00,2026-05-05 13:39:35.389221797+00:00,7269.5,7269.5,7270.75,7267.0,7270.75,7272.75,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,48645.0,1,16574,17811,1.25,1.5,fixed_contracts,VAL,10,7267.5,7269.0,1.5,1,market,ONH,delta_4tick_3m,-321,2026-05-05 09:37:18.353146277-04:00,15089,2026-05-05 09:38:18.047248177-04:00,16367,2026-05-05 09:38:21.016918609-04:00,16414,2026-05-05 09:38:21.016918609-04:00,16414,7269.25,7272.75,7267.5,True,2026-05-05 09:39:35.389221797-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
237,yush_range_exact_databento,2026-05-05,ESM6,short,2026-05-05 13:49:43.213338511+00:00,2026-05-05 13:50:12.572452121+00:00,7270.5,7270.5,7274.25,7274.25,7274.25,,initial_stop,3.75,-187.5,-187.5,-192.5,-1.0,5.0,0.0,5.0,0.0,48452.5,1,30489,31072,0.5,3.75,fixed_contracts,VAH,5,7271.0,7273.75,2.75,3,"market,delta_profile,big_trade","PDH,DELTA_1T,BIG_TRADE",big_trade_100ms,895,2026-05-05 09:35:00.164851255-04:00,11391,2026-05-05 09:44:58.696680473-04:00,23558,2026-05-05 09:47:44.854052853-04:00,28329,2026-05-05 09:48:00.010924487-04:00,28657,7269.25,7273.75,7268.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
238,yush_range_exact_databento,2026-05-06,ESM6,short,2026-05-06 13:31:02.703136057+00:00,2026-05-06 13:31:04.306694951+00:00,7331.0,7331.0,7329.75,7333.5,7329.75,7329.0,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,48510.0,1,4983,5065,1.25,0.0,fixed_contracts,VAH,14,7331.5,7333.0,1.5,1,market,ORH,delta_4tick_3m,451,2026-05-06 09:30:29.948396883-04:00,3343,2026-05-06 09:31:01.879749697-04:00,4942,2026-05-06 09:31:01.879976995-04:00,4943,2026-05-06 09:31:01.879976995-04:00,4943,7329.5,7331.5,7329.0,True,2026-05-06 09:31:04.306362845-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
239,yush_range_exact_databento,2026-05-06,ESM6,short,2026-05-06 13:56:08.248915797+00:00,2026-05-06 13:57:06.973254783+00:00,7343.5,7343.5,7344.75,7344.75,7344.75,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,48442.5,1,47889,49336,2.75,1.25,fixed_contracts,VAH,16,7344.0,7344.25,0.25,2,"delta_profile,big_trade","DELTA_1T,BIG_TRADE",big_trade_100ms,271,2026-05-06 09:37:17.244031679-04:00,18359,2026-05-06 09:54:16.082748577-04:00,44967,2026-05-06 09:54:43.946541899-04:00,45872,2026-05-06 09:56:02.822701315-04:00,47662,7340.25,7344.25,7336.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
240,yush_range_exact_databento,2026-05-06,ESM6,long,2026-05-06 14:07:10.413417107+00:00,2026-05-06 14:09:40.614155491+00:00,7338.5,7338.5,7346.25,7337.5,7339.75,7346.25,target,1.0,387.5,387.5,382.5,7.75,5.0,0.0,5.0,0.0,48825.0,1,63559,67794,7.75,0.25,fixed_contracts,VAL,17,7338.0,7338.0,0.0,2,"delta_profile,big_trade","DELTA_1T,BIG_TRADE",delta_4tick_3m,-309,2026-05-06 09:45:50.925205955-04:00,31116,2026-05-06 10:07:00.932084981-04:00,62951,2026-05-06 10:07:08.893541487-04:00,63481,2026-05-06 10:07:08.893541487-04:00,63481,7340.5,7346.25,7338.0,True,2026-05-06 10:07:43.227384901-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
241,yush_range_exact_databento,2026-05-07,ESM6,short,2026-05-07 14:23:02.074994379+00:00,2026-05-07 14:26:44.589866521+00:00,7396.5,7396.5,7397.5,7397.5,7397.5,,initial_stop,1.0,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,48770.0,1,76070,79316,3.0,1.0,fixed_contracts,VAH,21,7397.0,7397.0,0.0,2,"market,delta_profile","ORL,DELTA_1T",delta_4tick_3m,311,2026-05-07 10:09:20.610891033-04:00,59219,2026-05-07 10:21:56.613765065-04:00,74492,2026-05-07 10:22:00.814097429-04:00,74590,2026-05-07 10:22:00.814097429-04:00,74590,7392.5,7397.0,7389.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
242,yush_range_exact_databento,2026-05-08,ESM6,long,2026-05-08 13:31:02.001602833+00:00,2026-05-08 13:31:16.129987987+00:00,7395.5,7395.5,7396.75,7392.75,7396.75,7396.75,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,48827.5,1,4081,4843,1.25,1.75,fixed_contracts,VAL,1,7393.25,7395.0,1.75,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-301,2026-05-08 09:30:32.094113191-04:00,2715,2026-05-08 09:31:01.578079287-04:00,4043,2026-05-08 09:31:01.826967175-04:00,4064,2026-05-08 09:31:01.826967175-04:00,4064,7395.5,7396.75,7394.75,True,2026-05-08 09:31:16.099991665-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
243,yush_range_exact_databento,2026-05-08,ESM6,short,2026-05-08 13:31:21.030093967+00:00,2026-05-08 13:31:47.029865307+00:00,7395.25,7395.25,7397.5,7397.5,7397.5,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,48710.0,1,4972,5713,0.25,2.25,fixed_contracts,VAH,2,7395.75,7397.0,1.25,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,-340,2026-05-08 09:30:32.094113191-04:00,2715,2026-05-08 09:31:16.211973345-04:00,4844,2026-05-08 09:31:18.944568729-04:00,4913,2026-05-08 09:31:18.944568729-04:00,4913,7395.5,7396.75,7394.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
244,yush_range_exact_databento,2026-05-11,ESM6,short,2026-05-11 14:43:07.907154063+00:00,2026-05-11 14:51:21.163260993+00:00,7436.25,7436.25,7440.0,7440.0,7440.0,,initial_stop,3.75,-187.5,-187.5,-192.5,-1.0,5.0,0.0,5.0,0.0,48517.5,1,90286,96289,3.75,3.75,fixed_contracts,VAH,18,7436.75,7439.5,2.75,1,big_trade,BIG_TRADE,delta_4tick_3m,302,2026-05-11 10:34:03.410214801-04:00,80693,2026-05-11 10:41:42.647249069-04:00,89123,2026-05-11 10:43:07.547295013-04:00,90285,2026-05-11 10:43:07.547295013-04:00,90285,7430.0,7436.75,7422.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
245,yush_range_exact_databento,2026-05-12,ESM6,short,2026-05-12 13:45:13.397671499+00:00,2026-05-12 13:45:19.879698893+00:00,7410.25,7410.25,7412.5,7412.5,7412.5,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,48400.0,1,31607,31733,0.0,2.25,fixed_contracts,VAH,5,7410.75,7412.0,1.25,2,"market,big_trade","ORL,BIG_TRADE",big_trade_100ms,210,2026-05-12 09:39:48.088875929-04:00,21828,2026-05-12 09:43:09.561002581-04:00,28147,2026-05-12 09:43:26.844043757-04:00,28907,2026-05-12 09:44:50.031371541-04:00,30793,7409.25,7410.75,7401.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
246,yush_range_exact_databento,2026-05-13,ESM6,long,2026-05-13 13:30:59.048579597+00:00,2026-05-13 13:31:05.967109541+00:00,7423.5,7423.5,7422.0,7422.0,7422.0,,initial_stop,1.5,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,48320.0,1,4759,5064,0.0,1.5,fixed_contracts,VAL,4,7422.5,7423.0,0.5,1,market,ORL,delta_4tick_3m,308,2026-05-13 09:30:32.000041171-04:00,3340,2026-05-13 09:30:39.664284143-04:00,3785,2026-05-13 09:30:59.041404949-04:00,4757,2026-05-13 09:30:59.041404949-04:00,4757,7425.0,7427.0,7423.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
247,yush_range_exact_databento,2026-05-13,ESM6,short,2026-05-13 14:14:29.299690651+00:00,2026-05-13 14:22:27.598139919+00:00,7419.5,7419.5,7423.0,7423.0,7423.0,,initial_stop,3.5,-175.0,-175.0,-180.0,-1.0,5.0,0.0,5.0,0.0,48140.0,1,77091,84981,3.5,3.5,fixed_contracts,VAH,7,7420.0,7422.5,2.5,2,"market,big_trade","ORL,BIG_TRADE",delta_4tick_3m,301,2026-05-13 09:32:12.405848921-04:00,7933,2026-05-13 10:14:04.292742527-04:00,76630,2026-05-13 10:14:17.964452323-04:00,76887,2026-05-13 10:14:17.964452323-04:00,76887,7414.0,7420.25,7410.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
248,yush_range_exact_databento,2026-05-18,ESM6,long,2026-05-18 13:30:42.207311395+00:00,2026-05-18 13:30:50.464017913+00:00,7436.5,7436.5,7437.75,7434.75,7437.75,7438.5,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,48197.5,1,4284,4680,1.25,0.5,fixed_contracts,VAL,1,7435.25,7436.0,0.75,1,market,ORL,delta_4tick_3m,310,2026-05-18 09:30:32.020671981-04:00,3722,2026-05-18 09:30:39.692671871-04:00,4120,2026-05-18 09:30:42.206394981-04:00,4281,2026-05-18 09:30:42.206394981-04:00,4281,7437.5,7438.5,7436.0,True,2026-05-18 09:30:50.464013747-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
249,yush_range_exact_databento,2026-05-18,ESM6,long,2026-05-18 13:44:32.954978573+00:00,2026-05-18 13:44:47.529964097+00:00,7423.0,7423.0,7419.75,7419.75,7419.75,,initial_stop,3.25,-162.5,-162.5,-167.5,-1.0,5.0,0.0,5.0,0.0,48030.0,1,39711,40417,1.0,3.25,fixed_contracts,VAL,15,7420.25,7422.5,2.25,3,"market,delta_profile,big_trade","PDL,DELTA_4T,BIG_TRADE",delta_4tick_3m,-399,2026-05-18 09:40:03.161230173-04:00,26770,2026-05-18 09:44:32.003592097-04:00,39649,2026-05-18 09:44:32.004324083-04:00,39651,2026-05-18 09:44:32.004324083-04:00,39651,7428.0,7431.75,7422.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
250,yush_range_exact_databento,2026-05-19,ESM6,long,2026-05-19 13:41:42.310888579+00:00,2026-05-19 13:42:07.599772065+00:00,7380.5,7380.5,7379.25,7379.25,7379.25,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,47962.5,1,37836,39000,3.5,1.25,fixed_contracts,VAL,14,7379.75,7380.0,0.25,3,"market,delta_profile,big_trade","ONL,DELTA_1T,BIG_TRADE",delta_4tick_3m,-962,2026-05-19 09:37:17.581200941-04:00,25319,2026-05-19 09:41:41.144333189-04:00,37730,2026-05-19 09:41:41.144437095-04:00,37731,2026-05-19 09:41:41.144437095-04:00,37731,7385.0,7390.75,7379.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
251,yush_range_exact_databento,2026-05-19,ESM6,short,2026-05-19 13:53:47.825498913+00:00,2026-05-19 13:54:05.047444379+00:00,7390.25,7390.25,7392.25,7392.25,7392.25,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,47857.5,1,74283,74756,0.0,2.0,fixed_contracts,VAH,17,7390.75,7391.75,1.0,3,"market,delta_profile,big_trade","ORH,DELTA_4T,BIG_TRADE",big_trade_100ms,226,2026-05-19 09:47:47.363465675-04:00,57252,2026-05-19 09:53:39.388317431-04:00,73913,2026-05-19 09:53:46.290089267-04:00,74208,2026-05-19 09:53:46.290089267-04:00,74208,7385.0,7391.0,7377.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
252,yush_range_exact_databento,2026-05-20,ESM6,long,2026-05-20 13:30:38.195038337+00:00,2026-05-20 13:31:00.014614783+00:00,7395.5,7395.5,7392.25,7392.25,7392.25,,initial_stop,3.25,-162.5,-162.5,-167.5,-1.0,5.0,0.0,5.0,0.0,47690.0,1,3552,4326,0.5,3.25,fixed_contracts,VAL,1,7392.75,7395.0,2.25,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",delta_4tick_3m,-420,2026-05-20 09:30:10.317682131-04:00,2076,2026-05-20 09:30:35.630178231-04:00,3471,2026-05-20 09:30:35.711201207-04:00,3472,2026-05-20 09:30:35.711201207-04:00,3472,7395.0,7396.25,7394.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
