point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2023-08-25 10:30:00-04:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2023-08-25 12:00:00-04:00,1,-330.0,-330.0,149670.0,150000.0,330.0,0.0022
2,2023-08-30 12:00:00-04:00,2,882.5,552.5,150552.5,150552.5,0.0,0.0
3,2023-09-11 12:00:00-04:00,3,432.5,985.0,150985.0,150985.0,0.0,0.0
4,2023-09-13 12:00:00-04:00,4,-592.5,392.5,150392.5,150985.0,592.5,0.003924230883862636
5,2023-09-28 12:00:00-04:00,5,1507.5,1900.0,151900.0,151900.0,0.0,0.0
6,2023-10-05 12:00:00-04:00,6,682.5,2582.5,152582.5,152582.5,0.0,0.0
7,2023-10-12 12:00:00-04:00,7,282.5,2865.0,152865.0,152865.0,0.0,0.0
8,2023-10-18 12:00:00-04:00,8,-555.0,2310.0,152310.0,152865.0,555.0,0.003630654499067805
9,2023-10-19 12:00:00-04:00,9,470.0,2780.0,152780.0,152865.0,85.0,0.0005560461845419161
10,2023-11-02 12:00:00-04:00,10,-305.0,2475.0,152475.0,152865.0,390.0,0.002551270729074674
11,2023-11-06 12:00:00-05:00,11,-167.5,2307.5,152307.5,152865.0,557.5,0.0036470087986131554
12,2023-11-22 12:00:00-05:00,12,-292.5,2015.0,152015.0,152865.0,850.0,0.005560461845419161
13,2023-11-27 12:00:00-05:00,13,182.5,2197.5,152197.5,152865.0,667.5,0.004366597978608576
14,2023-12-01 12:00:00-05:00,14,1320.0,3517.5,153517.5,153517.5,0.0,0.0
15,2023-12-06 12:00:00-05:00,15,-217.5,3300.0,153300.0,153517.5,217.5,0.001416776588988226
16,2023-12-11 12:00:00-05:00,16,132.5,3432.5,153432.5,153517.5,85.0,0.0005536828048919504
17,2023-12-27 12:00:00-05:00,17,-42.5,3390.0,153390.0,153517.5,127.5,0.0008305242073379256
18,2024-01-03 12:00:00-05:00,18,95.0,3485.0,153485.0,153517.5,32.5,0.00021170224892927517
19,2024-01-04 12:00:00-05:00,19,-55.0,3430.0,153430.0,153517.5,87.5,0.0005699675932711255
20,2024-01-05 12:00:00-05:00,20,-380.0,3050.0,153050.0,153517.5,467.5,0.0030452554269057275
21,2024-01-10 12:00:00-05:00,21,-142.5,2907.5,152907.5,153517.5,610.0,0.003973488364518703
22,2024-01-17 12:00:00-05:00,22,157.5,3065.0,153065.0,153517.5,452.5,0.0029475466966306773
23,2024-01-23 12:00:00-05:00,23,-217.5,2847.5,152847.5,153517.5,670.0,0.004364323285618903
24,2024-01-24 12:00:00-05:00,24,-417.5,2430.0,152430.0,153517.5,1087.5,0.00708388294494113
25,2024-01-26 12:00:00-05:00,25,-342.5,2087.5,152087.5,153517.5,1430.0,0.009314898952888107
26,2024-01-29 12:00:00-05:00,26,195.0,2282.5,152282.5,153517.5,1235.0,0.008044685459312455
27,2024-02-06 12:00:00-05:00,27,45.0,2327.5,152327.5,153517.5,1190.0,0.007751559268487306
28,2024-02-12 12:00:00-05:00,28,-1017.5,1310.0,151310.0,153517.5,2207.5,0.014379468138811536
29,2024-02-13 12:00:00-05:00,29,-117.5,1192.5,151192.5,153517.5,2325.0,0.015144853192632762
30,2024-02-15 12:00:00-05:00,30,20.0,1212.5,151212.5,153517.5,2305.0,0.015014574885599362
31,2024-02-20 12:00:00-05:00,31,207.5,1420.0,151420.0,153517.5,2097.5,0.013662937450127836
32,2024-02-21 12:00:00-05:00,32,270.0,1690.0,151690.0,153517.5,1827.5,0.011904180305176934
33,2024-02-29 12:00:00-05:00,33,482.5,2172.5,152172.5,153517.5,1345.0,0.008761216147996157
34,2024-03-04 12:00:00-05:00,34,-155.0,2017.5,152017.5,153517.5,1500.0,0.009770873027505008
35,2024-03-11 12:00:00-04:00,35,-967.5,1050.0,151050.0,153517.5,2467.5,0.016073086130245738
36,2024-03-19 12:00:00-04:00,36,845.0,1895.0,151895.0,153517.5,1622.5,0.010568827658084583
37,2024-03-22 12:00:00-04:00,37,45.0,1940.0,151940.0,153517.5,1577.5,0.010275701467259432
38,2024-03-25 12:00:00-04:00,38,45.0,1985.0,151985.0,153517.5,1532.5,0.009982575276434282
39,2024-04-02 12:00:00-04:00,39,7.5,1992.5,151992.5,153517.5,1525.0,0.009933720911296757
40,2024-04-05 12:00:00-04:00,40,2007.5,4000.0,154000.0,154000.0,0.0,0.0
41,2024-04-15 12:00:00-04:00,41,107.5,4107.5,154107.5,154107.5,0.0,0.0
42,2024-04-16 12:00:00-04:00,42,520.0,4627.5,154627.5,154627.5,0.0,0.0
43,2024-04-17 12:00:00-04:00,43,1320.0,5947.5,155947.5,155947.5,0.0,0.0
44,2024-04-22 12:00:00-04:00,44,445.0,6392.5,156392.5,156392.5,0.0,0.0
45,2024-04-26 12:00:00-04:00,45,232.5,6625.0,156625.0,156625.0,0.0,0.0
46,2024-05-02 12:00:00-04:00,46,-392.5,6232.5,156232.5,156625.0,392.5,0.0025059856344772547
47,2024-05-06 12:00:00-04:00,47,7.5,6240.0,156240.0,156625.0,385.0,0.002458100558659218
48,2024-05-24 12:00:00-04:00,48,-442.5,5797.5,155797.5,156625.0,827.5,0.005283320031923384
49,2024-05-28 12:00:00-04:00,49,-267.5,5530.0,155530.0,156625.0,1095.0,0.00699122106943336
50,2024-05-30 12:00:00-04:00,50,95.0,5625.0,155625.0,156625.0,1000.0,0.006384676775738229
51,2024-06-04 12:00:00-04:00,51,857.5,6482.5,156482.5,156625.0,142.5,0.0009098164405426975
52,2024-06-14 12:00:00-04:00,52,-292.5,6190.0,156190.0,156625.0,435.0,0.002777334397446129
53,2024-06-17 12:00:00-04:00,53,682.5,6872.5,156872.5,156872.5,0.0,0.0
54,2024-06-20 12:00:00-04:00,54,332.5,7205.0,157205.0,157205.0,0.0,0.0
55,2024-06-21 12:00:00-04:00,55,557.5,7762.5,157762.5,157762.5,0.0,0.0
56,2024-06-24 12:00:00-04:00,56,345.0,8107.5,158107.5,158107.5,0.0,0.0
57,2024-06-26 12:00:00-04:00,57,745.0,8852.5,158852.5,158852.5,0.0,0.0
58,2024-06-27 12:00:00-04:00,58,-705.0,8147.5,158147.5,158852.5,705.0,0.0044380793503407245
59,2024-06-28 12:00:00-04:00,59,-992.5,7155.0,157155.0,158852.5,1697.5,0.010686013754898412
60,2024-07-01 12:00:00-04:00,60,-117.5,7037.5,157037.5,158852.5,1815.0,0.011425693646621866
61,2024-07-02 12:00:00-04:00,61,-192.5,6845.0,156845.0,158852.5,2007.5,0.012637509639445398
62,2024-07-05 12:00:00-04:00,62,-780.0,6065.0,156065.0,158852.5,2787.5,0.017547725090886198
63,2024-07-10 12:00:00-04:00,63,232.5,6297.5,156297.5,158852.5,2555.0,0.01608410317747596
64,2024-07-22 12:00:00-04:00,64,720.0,7017.5,157017.5,158852.5,1835.0,0.01155159660691522
65,2024-07-26 12:00:00-04:00,65,-642.5,6375.0,156375.0,158852.5,2477.5,0.015596229206339214
66,2024-08-21 12:00:00-04:00,66,607.5,6982.5,156982.5,158852.5,1870.0,0.01177192678742859
67,2024-08-22 12:00:00-04:00,67,1657.5,8640.0,158640.0,158852.5,212.5,0.0013377189531168852
68,2024-08-28 12:00:00-04:00,68,1295.0,9935.0,159935.0,159935.0,0.0,0.0
69,2024-09-03 12:00:00-04:00,69,770.0,10705.0,160705.0,160705.0,0.0,0.0
70,2024-09-09 12:00:00-04:00,70,595.0,11300.0,161300.0,161300.0,0.0,0.0
71,2024-09-10 12:00:00-04:00,71,1432.5,12732.5,162732.5,162732.5,0.0,0.0
